江西移动,#genre#
CCTV-8 电视剧,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225631/index.m3u8
CCTV-8 电视剧,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226258/index.m3u8
CCTV-9 纪录,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225626/index.m3u8
CCTV-9 纪录,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225646/index.m3u8
CCTV-9 纪录,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226257/index.m3u8
CCTV-9 纪录,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226357/index.m3u8
CCTV-10 科教,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225496/index.m3u8
CCTV-10 科教,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225627/index.m3u8
CCTV-10 科教,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225636/index.m3u8
CCTV-10 科教,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226264/index.m3u8
CCTV-11 戏曲,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225628/index.m3u8
CCTV-11 戏曲,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226283/index.m3u8
CCTV-11 戏曲,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226320/index.m3u8
CCTV-11 戏曲,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226349/index.m3u8
CCTV-11 戏曲,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226384/index.m3u8
CCTV-12 社会与法,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225495/index.m3u8
CCTV-12 社会与法,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225629/index.m3u8
CCTV-12 社会与法,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225637/index.m3u8
CCTV-12 社会与法,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226267/index.m3u8
CCTV-13 新闻,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225638/index.m3u8
CCTV-13 新闻,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226286/index.m3u8
CCTV-13 新闻,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226329/index.m3u8
CCTV-13 新闻,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226343/index.m3u8
CCTV-14 少儿,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225494/index.m3u8
CCTV-14 少儿,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225639/index.m3u8
CCTV-14 少儿,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225640/index.m3u8
CCTV-14 少儿,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226289/index.m3u8
CCTV-15 音乐,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225641/index.m3u8
CCTV-15 音乐,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226292/index.m3u8
CCTV-15 音乐,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226332/index.m3u8
CCTV-15 音乐,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226342/index.m3u8
CCTV-16 奥林匹克,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226236/index.m3u8
CCTV-16 奥林匹克,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226230/index.m3u8
CCTV-16 奥林匹克,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226232/index.m3u8
CCTV-16 奥林匹克,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226233/index.m3u8
CCTV-17 农业农村,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225907/index.m3u8
CCTV-17 农业农村,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225908/index.m3u8
CCTV-17 农业农村,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225909/index.m3u8
CCTV-17 农业农村,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226270/index.m3u8
CCTV-17 农业农村,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226335/index.m3u8
CCTV-17 农业农村,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226345/index.m3u8
CCTV中视购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225976/index.m3u8
CCTV世界地理,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226290/index.m3u8
CCTV兵器科技,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226321/index.m3u8
CCTV央视台球,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226339/index.m3u8
CCTV女性时尚,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226293/index.m3u8
CCTV央视文化精品,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226296/index.m3u8
CCTV怀旧剧场,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226318/index.m3u8
CCTV电视指南,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226359/index.m3u8
CCTV第一剧场,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226284/index.m3u8
CCTV风云剧场,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226315/index.m3u8
CCTV风云足球,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226302/index.m3u8
CCTV风云音乐,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226287/index.m3u8
CCTV高尔夫网球,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226299/index.m3u8
CETV-1 综合教育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225917/index.m3u8
CGTN,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226369/index.m3u8
CGTN俄语,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226367/index.m3u8
CGTN法语,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226344/index.m3u8
CGTN纪录,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226341/index.m3u8
CGTN西语,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226372/index.m3u8
CGTN阿语,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226364/index.m3u8
CHC动作电影,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226308/index.m3u8
CHC家庭影院,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226319/index.m3u8
CHC影迷电影,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226305/index.m3u8
江西IPTV1,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226389/index.m3u8
江西IPTV1,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226414/index.m3u8
江西IPTV2,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226376/index.m3u8
江西IPTV2,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226381/index.m3u8
江西都市,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225584/index.m3u8
江西经济生活,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226206/index.m3u8
江西公共农业,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225578/index.m3u8
江西新闻,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225615/index.m3u8
江西少儿,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226194/index.m3u8
江西陶瓷,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226304/index.m3u8
风尚购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225972/index.m3u8
风尚购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226239/index.m3u8
江西教育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226197/index.m3u8
南昌新闻综合,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226382/index.m3u8
南昌都市,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226385/index.m3u8
南昌资讯,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226374/index.m3u8
赣州新闻综合,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226408/index.m3u8
赣州公共,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226412/index.m3u8
赣州教育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226411/index.m3u8
九江新闻综合,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226417/index.m3u8
九江公共,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226420/index.m3u8
九江教育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226423/index.m3u8
凤凰中文,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226248/index.m3u8
凤凰资讯,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226274/index.m3u8
凤凰香港,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226251/index.m3u8
江西卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225492/index.m3u8
江西卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225705/index.m3u8
江西卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225746/index.m3u8
东南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225585/index.m3u8
东南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225657/index.m3u8
东南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226326/index.m3u8
东方卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225489/index.m3u8
东方卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225659/index.m3u8
云南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225664/index.m3u8
云南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226351/index.m3u8
北京卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225600/index.m3u8
北京卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225674/index.m3u8
吉林卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225680/index.m3u8
吉林卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226355/index.m3u8
四川卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225487/index.m3u8
四川卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225733/index.m3u8
天津卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225485/index.m3u8
天津卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225698/index.m3u8
安徽卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225691/index.m3u8
安徽卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225737/index.m3u8
安徽卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226352/index.m3u8
山东卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225484/index.m3u8
山东卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225697/index.m3u8
广东卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225597/index.m3u8
广东卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225701/index.m3u8
广西卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225731/index.m3u8
广西卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226211/index.m3u8
江苏卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225488/index.m3u8
江苏卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225702/index.m3u8
河北卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225610/index.m3u8
河北卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225732/index.m3u8
河南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225611/index.m3u8
浙江卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225491/index.m3u8
浙江卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225703/index.m3u8
海南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225722/index.m3u8
海南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226212/index.m3u8
深圳卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225598/index.m3u8
深圳卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225700/index.m3u8
湖北卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225596/index.m3u8
湖北卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225699/index.m3u8
湖南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225490/index.m3u8
湖南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225704/index.m3u8
甘肃卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225724/index.m3u8
甘肃卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226358/index.m3u8
贵州卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225483/index.m3u8
贵州卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225728/index.m3u8
辽宁卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225601/index.m3u8
辽宁卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225696/index.m3u8
辽宁卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225735/index.m3u8
重庆卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225612/index.m3u8
重庆卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225692/index.m3u8
重庆卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225734/index.m3u8
青海卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225727/index.m3u8
黑龙江卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225586/index.m3u8
黑龙江卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225690/index.m3u8

东北热剧,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226202/index.m3u8
中国功夫,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225660/index.m3u8
中国天气,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226334/index.m3u8
优购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225973/index.m3u8
优购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226219/index.m3u8
军事评论,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225757/index.m3u8
军旅剧场,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225669/index.m3u8
农业致富,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225670/index.m3u8
古装剧场,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225678/index.m3u8
哒啵电竞,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226265/index.m3u8
哒啵赛事,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225653/index.m3u8
快乐垂钓,http://zxrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225780/index.m3u8
四海钓鱼,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226330/index.m3u8
家庭剧场,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225713/index.m3u8
怡伴健康,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225666/index.m3u8
文物宝库,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226328/index.m3u8
新华全球连线,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226298/index.m3u8
新华社,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226297/index.m3u8
明星大片,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225716/index.m3u8
梨园频道,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225581/index.m3u8
欢乐剧场,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226210/index.m3u8
武术世界,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225508/index.m3u8
海外剧场,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225712/index.m3u8
潮妈辣婆,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225708/index.m3u8
炫舞未来,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225707/index.m3u8
睛彩广场舞,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226383/index.m3u8
睛彩广场舞,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226391/index.m3u8
睛彩竞技,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226243/index.m3u8
睛彩竞技,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226400/index.m3u8
睛彩篮球,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226240/index.m3u8
睛彩篮球,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226403/index.m3u8
睛彩青少,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226261/index.m3u8
睛彩青少,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226380/index.m3u8
精品体育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225709/index.m3u8
精品大剧,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225714/index.m3u8
精品萌宠,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226245/index.m3u8
茶频道,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225781/index.m3u8
超级体育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225622/index.m3u8
超级体育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225767/index.m3u8
超级电影,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225623/index.m3u8
超级电影,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225766/index.m3u8
超级电视剧,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225625/index.m3u8
超级电视剧,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225765/index.m3u8
超级综艺,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225620/index.m3u8
超级综艺,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225768/index.m3u8
金牌综艺,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225711/index.m3u8
金鹰卡通,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226246/index.m3u8
金鹰纪实,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225595/index.m3u8
黑莓动画,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225672/index.m3u8
黑莓电影,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225764/index.m3u8
黑莓电影,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225769/index.m3u8
央广购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225970/index.m3u8
央广购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225974/index.m3u8
央广购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225975/index.m3u8
家有购物,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225971/index.m3u8
快乐购,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226190/index.m3u8
#1280x720
CCTV-3 综艺,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225647/index.m3u8
CCTV-5 体育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225648/index.m3u8
CCTV-5+ 体育赛事,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV-6 电影,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225650/index.m3u8
CCTV-8 电视剧,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225635/index.m3u8
东方卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225658/index.m3u8
北京卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225673/index.m3u8
天津卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225739/index.m3u8
山东卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225738/index.m3u8
广东卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225742/index.m3u8
江苏卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225743/index.m3u8
浙江卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225744/index.m3u8
深圳卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225741/index.m3u8
湖北卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225740/index.m3u8
湖南卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225745/index.m3u8
黑龙江卫视,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225736/index.m3u8
#720x576
BRTV卡酷少儿,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225677/index.m3u8
BRTV卡酷少儿,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226360/index.m3u8
CCTV-9 纪录,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225920/index.m3u8
CETV-1 综合教育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225563/index.m3u8
CETV-1 综合教育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225661/index.m3u8
CETV-2 教育教学,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226242/index.m3u8
CETV-2 教育教学,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226350/index.m3u8
CETV-4 职业教育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225937/index.m3u8
CETV-4 职业教育,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225969/index.m3u8
CGTN,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221225747/index.m3u8
CGTN,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226347/index.m3u8
CGTN俄语,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226282/index.m3u8
CGTN法语,http://zxrr.jx.chinamobile.com:8080/PLTV/88888910/224/3221226276/index.m3u8
